,Neighborhood,NeighborhoodLatitude,NeighborhoodLongitude,Venue_Count,Venue,VenueLatitude,VenueLongitude,VenueCategory
995,Pitakotte West,6.887226962653801,79.90005873470152,5,Romano Italian kitchen,6.887818782057755,79.90261730002301,Italian Restaurant
996,Pitakotte West,6.887226962653801,79.90005873470152,5,kanora,6.885224275707492,79.9018519512935,Bakery
997,Pitakotte West,6.887226962653801,79.90005873470152,5,The Fab,6.88398748016936,79.90150207536684,Café
998,Milagiriya,6.890344149376162,79.85614513259014,25,CASA Colombo,6.8888218810940085,79.85749920853817,Asian Restaurant
999,Milagiriya,6.890344149376162,79.85614513259014,25,Dindigul Thalappakatti,6.8884738314903355,79.85855614286743,South Indian Restaurant
1000,Milagiriya,6.890344149376162,79.85614513259014,25,Amrithaa Vegetarian Restaurant,6.891261386971424,79.85623438919586,Vegetarian / Vegan Restaurant
1001,Milagiriya,6.890344149376162,79.85614513259014,25,Saraswathi Lodge Vegetarian Restaurant,6.889452770066049,79.856880991118,Vegetarian / Vegan Restaurant
1002,Milagiriya,6.890344149376162,79.85614513259014,25,Greenlands Hotel,6.888777940692743,79.85648451647158,Vegetarian / Vegan Restaurant
1003,Milagiriya,6.890344149376162,79.85614513259014,25,Momo's By Ruvi,6.893853,79.85616,Asian Restaurant
1004,Milagiriya,6.890344149376162,79.85614513259014,25,Pizza Hut,6.893650334583118,79.85471622442006,Pizza Place
1005,Milagiriya,6.890344149376162,79.85614513259014,25,SpiceCoast,6.888276,79.85445,Indian Restaurant
1006,Milagiriya,6.890344149376162,79.85614513259014,25,Hotel De Majestic,6.894300812299293,79.85523249960339,Asian Restaurant
1007,Milagiriya,6.890344149376162,79.85614513259014,25,Pizza Hut - Majestic City,6.893626737637978,79.85466314921408,Pizza Place
1008,Milagiriya,6.890344149376162,79.85614513259014,25,Lil' Orbits,6.894292366257294,79.8552241856879,American Restaurant
1009,Milagiriya,6.890344149376162,79.85614513259014,25,Barista,6.893677584097123,79.85473177024836,Café
1010,Milagiriya,6.890344149376162,79.85614513259014,25,Majestic Food Court,6.894063846277042,79.85510486568326,Food Court
1011,Milagiriya,6.890344149376162,79.85614513259014,25,The Fat Crab,6.890973990800824,79.85398686764731,Seafood Restaurant
1012,Milagiriya,6.890344149376162,79.85614513259014,25,Chinese Dragon Cafe,6.886207132010223,79.85669119525032,Chinese Restaurant
1013,Milagiriya,6.890344149376162,79.85614513259014,25,Spice Coast,6.888242027844575,79.85444305783844,Indian Restaurant
1014,Milagiriya,6.890344149376162,79.85614513259014,25,Dwaraka Vegetarian Restaurant,6.88623697286628,79.85495323512536,Indian Restaurant
1015,Milagiriya,6.890344149376162,79.85614513259014,25,Caravan Fresh,6.887600305676517,79.85740349379817,Bakery
1016,Milagiriya,6.890344149376162,79.85614513259014,25,Dawn & Dusk,6.8862311535154035,79.8549261072554,Restaurant
1017,Milagiriya,6.890344149376162,79.85614513259014,25,Thejan Hotel,6.889202691167532,79.85694712350944,Restaurant
1018,Milagiriya,6.890344149376162,79.85614513259014,25,Indian Chaat Corner,6.8911,79.8548,Indian Restaurant
1019,Milagiriya,6.890344149376162,79.85614513259014,25,Perera & Sons,6.890455066737525,79.85860439385037,Bakery
1020,Milagiriya,6.890344149376162,79.85614513259014,25,Bilal Restaurant,6.8942088629837475,79.85526247356061,Restaurant
1021,Milagiriya,6.890344149376162,79.85614513259014,25,KFC,6.893611367608944,79.85455034082261,Fast Food Restaurant
1022,Milagiriya,6.890344149376162,79.85614513259014,25,Bliss Lounge,6.887667600327165,79.85958889613984,Restaurant
1023,Ethulkotte,6.897020939789964,79.90732566049776,5,Shanghai Terrace,6.898459570203859,79.90587638724506,Asian Restaurant
1024,Ethulkotte,6.897020939789964,79.90732566049776,5,Perera & Sons,6.894163226336815,79.90512314037969,Food Court
1025,Ethulkotte,6.897020939789964,79.90732566049776,5,Nelum Kole,6.898996151605146,79.90601755442864,Restaurant
1026,Ethulkotte,6.897020939789964,79.90732566049776,5,Wish Bakers,6.900748246771598,79.90586449114481,Bakery
1027,Ethulkotte,6.897020939789964,79.90732566049776,5,Dragon Park,6.893228335005397,79.90531236779607,Restaurant
1028,Gothamipura,6.9085934658572805,79.88430164436092,5,The Fab,6.910815650803097,79.88724433526842,Bakery
1029,Gothamipura,6.9085934658572805,79.88430164436092,5,McDonald's,6.909855478254635,79.88845580088531,Fast Food Restaurant
1030,Gothamipura,6.9085934658572805,79.88430164436092,5,Perera & Sons,6.910969973767096,79.88583823338942,Bakery
1031,Gothamipura,6.9085934658572805,79.88430164436092,5,Caravan Fresh,6.910884064093632,79.8865107698769,Bakery
1032,Gothamipura,6.9085934658572805,79.88430164436092,5,Kam Richi,6.911755786277354,79.88630150444806,Asian Restaurant
1033,Borella South,6.914662150183372,79.88087411058366,9,August by Mama Aid,6.911413,79.87942,Mediterranean Restaurant
1034,Borella South,6.914662150183372,79.88087411058366,9,Perera & Sons,6.914071984615354,79.87889414534644,Bakery
1035,Borella South,6.914662150183372,79.88087411058366,9,Sri Anandabhavan Hotel,6.914516880506444,79.87751897055392,Vegetarian / Vegan Restaurant
1036,Borella South,6.914662150183372,79.88087411058366,9,Ananda Hotel & Bakers,6.914667898372711,79.87753225820546,Indian Chinese Restaurant
1037,Borella South,6.914662150183372,79.88087411058366,9,Sri Ariyabawan Hotel,6.913922360867257,79.87747322809004,Vegetarian / Vegan Restaurant
1038,Borella South,6.914662150183372,79.88087411058366,9,Sri Ramya Hotel,6.913431727239879,79.87747757505987,Restaurant
1039,Borella South,6.914662150183372,79.88087411058366,9,Vinuka Buffet,6.913274,79.877136,Buffet
1040,Borella South,6.914662150183372,79.88087411058366,9,Upawansa Hotel,6.913761868436069,79.87751425833198,Bakery
1041,Borella South,6.914662150183372,79.88087411058366,9,Sappayama Nelum Kole,6.914899284923158,79.87647686749676,Asian Restaurant
1042,Obeysekarapura,6.916087389903576,79.89110040827771,2,Eravur food shop,6.9129366436346125,79.89038732264174,Restaurant
1043,Obeysekarapura,6.916087389903576,79.89110040827771,2,Kama Kade,6.9128103,79.89038,Sri Lankan Restaurant
1044,Elhena,6.921284144253151,79.9101268918593,4,Perera and Sons,6.9210868543667665,79.90987138127976,Bakery
1045,Elhena,6.921284144253151,79.9101268918593,4,Pussella Meat Shop,6.922443530101197,79.91199731826782,Fried Chicken Joint
1046,Elhena,6.921284144253151,79.9101268918593,4,食 NANKING DELIGHTS,6.922724889406394,79.91226558846465,Chinese Restaurant
1047,Elhena,6.921284144253151,79.9101268918593,4,Lumina Hotel,6.922744,79.9138,Asian Restaurant
1048,Udumulla South,6.916862562778856,79.94216994316822,1,Hotdog Only,6.915528590115405,79.94107293974493,Fast Food Restaurant
1049,Madinnagoda,6.918565966150199,79.90343678307725,1,Perera & Son's Main Bakery facility,6.919410406575913,79.90546543204266,Bakery
1050,Ibbanwala,6.9185427831722635,79.86110470819833,46,Park Street Mews,6.9167219878642365,79.85891219129356,Restaurant
1051,Ibbanwala,6.9185427831722635,79.86110470819833,46,Pizza Hut,6.919948448278436,79.85884196667047,Pizza Place
1052,Ibbanwala,6.9185427831722635,79.86110470819833,46,Poppy Hana - Hyde Park Arpico,6.917596179608632,79.86128014815809,Japanese Restaurant
1053,Ibbanwala,6.9185427831722635,79.86110470819833,46,"Rare By Residence, Uga Escapes",6.917169986885278,79.85820270729408,Restaurant
1054,Ibbanwala,6.9185427831722635,79.86110470819833,46,Bread Talk,6.918045789182476,79.85843483956891,Bakery
1055,Ibbanwala,6.9185427831722635,79.86110470819833,46,Cafe Francais,6.916755116817435,79.8589690751515,French Restaurant
1056,Ibbanwala,6.9185427831722635,79.86110470819833,46,Paradise Road cafe,6.915699472691642,79.86233450556412,Restaurant
1057,Ibbanwala,6.9185427831722635,79.86110470819833,46,Arpico Crust Cafe,6.917395954855685,79.8612901787097,Café
1058,Ibbanwala,6.9185427831722635,79.86110470819833,46,BreadTalk - Union Place,6.917923204952998,79.86458928850689,Bakery
1059,Ibbanwala,6.9185427831722635,79.86110470819833,46,Panino,6.914755448012244,79.8592445493793,Sandwich Place
1060,Ibbanwala,6.9185427831722635,79.86110470819833,46,Curve,6.916722628123163,79.85900773181443,Tapas Restaurant
1061,Ibbanwala,6.9185427831722635,79.86110470819833,46,Odel Food Court,6.916834108357573,79.86468078530329,Food Court
1062,Ibbanwala,6.9185427831722635,79.86110470819833,46,Odel Boulevard,6.9167734187379954,79.8651479561553,Café
1063,Ibbanwala,6.9185427831722635,79.86110470819833,46,Monsoon Restaurant & Bar,6.916423,79.858558,Malay Restaurant
1064,Ibbanwala,6.9185427831722635,79.86110470819833,46,Urban Kitchen,6.917602603315055,79.86128310112407,Restaurant
1065,Ibbanwala,6.9185427831722635,79.86110470819833,46,P. S. T. Park Street Trattoria,6.916626053153408,79.85881223413779,Italian Restaurant
1066,Ibbanwala,6.9185427831722635,79.86110470819833,46,Domino's Pizza,6.917824222878627,79.86327592943287,Pizza Place
1067,Ibbanwala,6.9185427831722635,79.86110470819833,46,Lotus Leaf,6.917819531258631,79.86327847084543,Asian Restaurant
1068,Ibbanwala,6.9185427831722635,79.86110470819833,46,Coffee Lounge,6.91749,79.86015,Bakery
1069,Ibbanwala,6.9185427831722635,79.86110470819833,46,Dialog Axiata HQ Cafetaria,6.918288351289251,79.86267269627035,Fast Food Restaurant
1070,Ibbanwala,6.9185427831722635,79.86110470819833,46,Arpico food court,6.917332443196513,79.86005379617828,Bakery
1071,Ibbanwala,6.9185427831722635,79.86110470819833,46,Diamond Room - Aitken Spence,6.920594872782062,79.860803987394,Restaurant
1072,Ibbanwala,6.9185427831722635,79.86110470819833,46,Smack Kadey,6.920504275683043,79.86003684175158,Breakfast Spot
1073,Ibbanwala,6.9185427831722635,79.86110470819833,46,Testa Food Court,6.920430634088938,79.8575815937213,Restaurant
1074,Ibbanwala,6.9185427831722635,79.86110470819833,46,PODI The Fusion Bistro,6.920548519349992,79.85990531201642,Bistro
1075,Ibbanwala,6.9185427831722635,79.86110470819833,46,HNB Towers Cafeteria 10th Floor,6.92046577670407,79.86244935987213,Cafeteria
1076,Ibbanwala,6.9185427831722635,79.86110470819833,46,PappaRich,6.918137,79.858481,Malay Restaurant
1077,Ibbanwala,6.9185427831722635,79.86110470819833,46,Hsbc Caféteria,6.917831044552829,79.86366377141707,Snack Place
1078,Ibbanwala,6.9185427831722635,79.86110470819833,46,P&S union place,6.921210246449856,79.86207955877646,Bakery
1079,Ibbanwala,6.9185427831722635,79.86110470819833,46,La Trattoria Italian Restaurant,6.916657422644989,79.85882864256065,Italian Restaurant
1080,Ibbanwala,6.9185427831722635,79.86110470819833,46,Perera & Sons,6.921409624650797,79.86201728812657,Bakery
1081,Ibbanwala,6.9185427831722635,79.86110470819833,46,Irish Bar & Grill,6.915807,79.859707,Irish Pub
1082,Ibbanwala,6.9185427831722635,79.86110470819833,46,Kuuraku,6.916693,79.858643,Japanese Restaurant
1083,Ibbanwala,6.9185427831722635,79.86110470819833,46,The Café/ Valanda/ Curry Corner,6.919328184798403,79.86458394978597,Sri Lankan Restaurant
1084,Ibbanwala,6.9185427831722635,79.86110470819833,46,Bake House,6.918352053730561,79.86482298206816,Bakery
1085,Ibbanwala,6.9185427831722635,79.86110470819833,46,Sugar Bistro at Odel,6.916901847599071,79.86513725677341,American Restaurant
1086,Ibbanwala,6.9185427831722635,79.86110470819833,46,Testa bake house,6.918455479599234,79.86458234125476,Bakery
1087,Ibbanwala,6.9185427831722635,79.86110470819833,46,Elevate Restaurant And Bar,6.919816,79.85706,Asian Restaurant
1088,Ibbanwala,6.9185427831722635,79.86110470819833,46,Mango Tree & Jack Tree at ODEL,6.916722448020188,79.86501440042784,Indian Restaurant
1089,Ibbanwala,6.9185427831722635,79.86110470819833,46,Magic Corn,6.9168610371668455,79.8651436696962,Snack Place
1090,Ibbanwala,6.9185427831722635,79.86110470819833,46,The Promenade,6.916812009054833,79.86512508025501,Food Court
1091,Ibbanwala,6.9185427831722635,79.86110470819833,46,CIOCO Express,6.916870593820523,79.86517300389664,Fast Food Restaurant
1092,Ibbanwala,6.9185427831722635,79.86110470819833,46,New Malar Cafe,6.916050089701266,79.86485243100402,Indian Restaurant
1093,Ibbanwala,6.9185427831722635,79.86110470819833,46,Spice Kitchen,6.921856384306522,79.8621823606461,Asian Restaurant
1094,Ibbanwala,6.9185427831722635,79.86110470819833,46,Cafe Cabin,6.918744790544212,79.86424778692792,Café
1095,Ibbanwala,6.9185427831722635,79.86110470819833,46,Excel World Food Court,6.9219603983004845,79.861256611997,Food Court
1096,Dodamgahahena,6.9182683613518385,79.91269429728746,4,Perera and Sons,6.9210868543667665,79.90987138127976,Bakery
1097,Dodamgahahena,6.9182683613518385,79.91269429728746,4,Boon Take Away,6.914849279539858,79.91044534101104,Fast Food Restaurant
1098,Dodamgahahena,6.9182683613518385,79.91269429728746,4,Pussella Meat Shop,6.922443530101197,79.91199731826782,Fried Chicken Joint
1099,Dodamgahahena,6.9182683613518385,79.91269429728746,4,食 NANKING DELIGHTS,6.922724889406394,79.91226558846465,Chinese Restaurant
1100,Welikada West,6.916866777521251,79.89296035051589,1,service area of southern expressway,6.915731062169587,79.8972651859336,Food Court
1101,Borella North,6.92026408394972,79.88131134593175,6,Mobitel - Cafeteria,6.920303460265743,79.88123850896574,Cafeteria
1102,Borella North,6.92026408394972,79.88131134593175,6,Lal Restaurant,6.920601704564209,79.8811686111396,Food
1103,Borella North,6.92026408394972,79.88131134593175,6,Silver Spoon Palawathe,6.921263337135315,79.88132894039154,Chinese Restaurant
1104,Borella North,6.92026408394972,79.88131134593175,6,P&S Mobile,6.921755,79.881416,Food Truck
1105,Borella North,6.92026408394972,79.88131134593175,6,120 Buriyani Spot,6.921250658586868,79.87747192382812,Food Truck
1106,Borella North,6.92026408394972,79.88131134593175,6,Ahara,6.916147,79.880924,Halal Restaurant
1107,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Cannys Bakers And Restaurant,6.921871238553294,79.87063779178652,Bakery
1108,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Park View,6.92024074626996,79.86712294570881,Chinese Restaurant
1109,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Maadampe,6.922215790673512,79.87030537684099,Sri Lankan Restaurant
1110,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Susiko Bakers,6.923008786865653,79.87321218505444,Bakery
1111,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Al-Maas Family Restaurant,6.927557848691003,79.86773796518837,Indian Restaurant
1112,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Perera and Sons Bakers,6.920131502467777,79.86682298614507,Bakery
1113,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,"Doctors' Canteen, NHSL",6.919483667691464,79.8680134842562,Cafeteria
1114,Kuppiyawatta West,6.923639455298261,79.86944759085137,8,Maradana Pilla,6.924306,79.864996,Fast Food Restaurant
1115,Maha Buthgamuwa A,6.937298922263792,79.91257563401567,4,Pizza Hut,6.936044182186658,79.91659998893738,Pizza Place
1116,Maha Buthgamuwa A,6.937298922263792,79.91257563401567,4,Pizza Hut Kotikawaththa,6.93677,79.91325,Pizza Place
1117,Maha Buthgamuwa A,6.937298922263792,79.91257563401567,4,Perera & Sons,6.936544746857685,79.91506576538086,Bakery
1118,Maha Buthgamuwa A,6.937298922263792,79.91257563401567,4,Warnagiri Hotel,6.939321517944336,79.91558074951172,Restaurant
1119,Himbutana East,6.921512854613785,79.93674619298929,1,Hot Plate,6.925150034718972,79.93608930648843,BBQ Joint
1120,Gothatuwa,6.9249288171704215,79.90667590641772,1,Mini Subway,6.926192536802982,79.90415344412595,Fast Food Restaurant
1121,Maha Buthgamuwa C,6.937800025184074,79.90908114479687,2,kotigawatta pizza hut,6.935877429611656,79.91098103337268,Pizza Place
1122,Maha Buthgamuwa C,6.937800025184074,79.90908114479687,2,Pizza Hut Kotikawaththa,6.93677,79.91325,Pizza Place
1123,Dematagoda,6.934014097224737,79.8804125186031,4,Peps,6.9325967,79.878235,Restaurant
1124,Dematagoda,6.934014097224737,79.8804125186031,4,Maaza Restaurant,6.932485660988914,79.87822673119926,Burger Joint
1125,Dematagoda,6.934014097224737,79.8804125186031,4,Salam Hotel,6.931285240460186,79.87856576326887,Café
1126,Dematagoda,6.934014097224737,79.8804125186031,4,Golden Maid Restaurant,6.930766146045966,79.87805174639435,Asian Restaurant
1127,Gajabapura,6.928949530993163,79.88791218806182,2,Perera & Sons,6.932552332923716,79.8902028379108,Bakery
1128,Gajabapura,6.928949530993163,79.88791218806182,2,Arabian Treat,6.93262298836768,79.89016643476705,Fast Food Restaurant
1129,Kuruniyawatta,6.939463351856156,79.88689159083252,1,Delgaha Hotel,6.935398062372564,79.88649436661073,Restaurant
1130,Kuda Buthgamuwa,6.940779478478482,79.91675964950724,1,Warnagiri Hotel,6.939321517944336,79.91558074951172,Restaurant
1131,Pettah,6.939222540147057,79.85236812978009,12,Star Indian Restaurant,6.939283388081709,79.85410289061805,Indian Restaurant
1132,Pettah,6.939222540147057,79.85236812978009,12,Sri Suryas Hotel,6.942696134000523,79.85471052097752,Indian Restaurant
1133,Pettah,6.939222540147057,79.85236812978009,12,Sriyani Vegetarian Restaurant,6.937001797354279,79.85199153537192,Vegetarian / Vegan Restaurant
1134,Pettah,6.939222540147057,79.85236812978009,12,Hotel Bankshall,6.938472189957231,79.85116571673801,Asian Restaurant
1135,Pettah,6.939222540147057,79.85236812978009,12,Nizamiya Hotel,6.938697,79.851587,Asian Restaurant
1136,Pettah,6.939222540147057,79.85236812978009,12,Achcharu Point,6.93980422924904,79.85221033100788,Food Truck
1137,Pettah,6.939222540147057,79.85236812978009,12,golden cafe,6.938311535135455,79.85083405412583,Indian Restaurant
1138,Pettah,6.939222540147057,79.85236812978009,12,Habour Stop,6.939249478803067,79.85240724661644,Asian Restaurant
1139,Pettah,6.939222540147057,79.85236812978009,12,Aluth Kade Food Joint,6.939690603185149,79.85053106060761,Food Truck
1140,Pettah,6.939222540147057,79.85236812978009,12,Mayura Hotel,6.940667367496357,79.85435449953232,Indian Restaurant
1141,Pettah,6.939222540147057,79.85236812978009,12,(First) Bombay Sweet,6.936051,79.85232,Food
1142,Pettah,6.939222540147057,79.85236812978009,12,New Saraswathi Cafe,6.942664934163703,79.85490147295755,Vegetarian / Vegan Restaurant
1143,Welewatta,6.9438902245966485,79.89183718274124,1,Threesinghe Hotel And Bakery,6.940081167736067,79.89168311387046,Restaurant
1144,Kotahena East,6.949673520733505,79.86398927899508,7,Sri Vaishnavi Vihar,6.949130715827919,79.86259696272799,Indian Restaurant
1145,Kotahena East,6.949673520733505,79.86398927899508,7,Dharbar Hotel,6.949648918934147,79.86270521747066,Asian Restaurant
1146,Kotahena East,6.949673520733505,79.86398927899508,7,Pizza Hut,6.948814282639385,79.85970836357376,Pizza Place
1147,Kotahena East,6.949673520733505,79.86398927899508,7,Dlish,6.9483430794339585,79.86232528271641,Food Court
1148,Kotahena East,6.949673520733505,79.86398927899508,7,Dilish,6.94844098886795,79.86223697662354,Bakery
1149,Kotahena East,6.949673520733505,79.86398927899508,7,McDonald's,6.948074631612876,79.86088720106432,Fast Food Restaurant
1150,Kotahena East,6.949673520733505,79.86398927899508,7,KFC,6.948756345365346,79.85956274541408,Fast Food Restaurant
1151,Kuppiyawatta East,6.92673861250639,79.87353053858823,5,Susiko Bakers,6.923008786865653,79.87321218505444,Bakery
1152,Kuppiyawatta East,6.92673861250639,79.87353053858823,5,Rizna Caterers,6.929939,79.871372,Indian Restaurant
1153,Kuppiyawatta East,6.92673861250639,79.87353053858823,5,Hot Dish,6.930822,79.874314,Restaurant
1154,Kuppiyawatta East,6.92673861250639,79.87353053858823,5,Dinemore colombo 2,6.929641840320477,79.87043957075585,Restaurant
1155,Kuppiyawatta East,6.92673861250639,79.87353053858823,5,Hadramout Arabic Restaurant,6.92960199385301,79.87033566438134,Asian Restaurant
1156,Maligawatta West,6.931250116662524,79.86878244281652,4,Minan Hut,6.930043560375779,79.8699856630602,Burger Joint
1157,Maligawatta West,6.931250116662524,79.86878244281652,4,Big bite Biriyani,6.930043560375779,79.86995831914844,Fast Food Restaurant
1158,Maligawatta West,6.931250116662524,79.86878244281652,4,Al-FAAZ Restaurant,6.929063778784566,79.86763456833175,Restaurant
1159,Maligawatta West,6.931250116662524,79.86878244281652,4,Al-Maas Family Restaurant,6.927557848691003,79.86773796518837,Indian Restaurant
1160,Kotikawatta East,6.931475140332462,79.91738547702076,1,Perera and sons,6.9340525147648435,79.91770424093549,Bakery
1161,Dahampura2,6.803461297244286,79.87939727716353,3,Chinese lotus,6.800475128105263,79.87979064244445,Chinese Restaurant
1162,Dahampura2,6.803461297244286,79.87939727716353,3,Rashmitha Bakers,6.801832799220859,79.88251375024264,Bakery
1163,Dahampura2,6.803461297244286,79.87939727716353,3,Shanghai Hotel,6.800471020511042,79.88156231251784,Chinese Restaurant
1164,Dambahena,6.849312593255863,79.9349202875727,3,Go gos chinese restaurant,6.848155,79.932735,Chinese Restaurant
1165,Dambahena,6.849312593255863,79.9349202875727,3,Perera & Sons,6.8468464,79.9343548,Bakery
1166,Dambahena,6.849312593255863,79.9349202875727,3,Fu Lu Su,6.844951358272567,79.9348160301008,Chinese Restaurant
1167,Mattakkuliya,6.972962275014156,79.87579309118205,4,Al Maas - Mattakkuliya,6.97184735575232,79.87474337447185,Indian Chinese Restaurant
1168,Mattakkuliya,6.972962275014156,79.87579309118205,4,Twoso,6.971693653580593,79.8754706801177,Halal Restaurant
1169,Mattakkuliya,6.972962275014156,79.87579309118205,4,"Canteen, Northshore College of Business & Technology",6.973529210161798,79.87799159528733,Snack Place
1170,Mattakkuliya,6.972962275014156,79.87579309118205,4,Perera & Sons,6.97202703162331,79.87346373942931,Bakery
1171,Jambugasmulla,6.862539792664259,79.8946284807341,8,Green Cabin,6.860300751706041,79.89470108520565,Bakery
1172,Jambugasmulla,6.862539792664259,79.8946284807341,8,Walawwaththa Restaurent,6.86098518545346,79.89653259336113,Chinese Restaurant
1173,Jambugasmulla,6.862539792664259,79.8946284807341,8,Breadway Sandwiches,6.865438947647443,79.89652712622942,Café
1174,Jambugasmulla,6.862539792664259,79.8946284807341,8,My Burger,6.866632568367328,79.89341696894348,Burger Joint
1175,Jambugasmulla,6.862539792664259,79.8946284807341,8,Chinese Dragon Cafe,6.866645,79.893378,Chinese Restaurant
1176,Jambugasmulla,6.862539792664259,79.8946284807341,8,Kings Park Restaurant,6.866774763807074,79.89345252513885,Restaurant
1177,Jambugasmulla,6.862539792664259,79.8946284807341,8,Namasté,6.864895384903683,79.89715007071152,Indian Restaurant
1178,Jambugasmulla,6.862539792664259,79.8946284807341,8,Gihan's Food Centre,6.86508684725846,79.89660675611613,Fast Food Restaurant
1179,Padukka,6.838551157203297,80.09310461734314,2,Sri Lakshmi Hotel & Bakery,6.8422946016737045,80.09141494434934,Bakery
1180,Padukka,6.838551157203297,80.09310461734314,2,Reliance,6.842439070822145,80.09165495961587,Bakery
1181,Boralesgamuwa West B,6.835638831217568,79.8997573448559,1,Green House,6.836006631066569,79.90333344172124,Restaurant
1182,Rawathawatta East,6.791900589612686,79.88931349843976,5,Pizza Hut,6.791109188533335,79.88632243587932,Pizza Place
1183,Rawathawatta East,6.791900589612686,79.88931349843976,5,SANRICH Restaurant,6.792880702994737,79.88691538274365,Chinese Restaurant
1184,Rawathawatta East,6.791900589612686,79.88931349843976,5,K-Zone Food Court,6.796179941504222,79.88798733823032,Food Court
1185,Rawathawatta East,6.791900589612686,79.88931349843976,5,Domino's Pizza,6.79051719566965,79.88586946146621,Pizza Place
1186,Rawathawatta East,6.791900589612686,79.88931349843976,5,Burger King,6.795669,79.88764,Burger Joint
1187,Lakshapathiya South,6.79490507142538,79.88309626619366,4,The. Caprice fast food,6.795202255249023,79.88545227050781,American Restaurant
1188,Lakshapathiya South,6.79490507142538,79.88309626619366,4,SANRICH Restaurant,6.792880702994737,79.88691538274365,Chinese Restaurant
1189,Lakshapathiya South,6.79490507142538,79.88309626619366,4,Apple Green Family Restaurant And Reception Hall,6.792950355854474,79.88681359467516,Restaurant
1190,Lakshapathiya South,6.79490507142538,79.88309626619366,4,Shangai Restuarent,6.798775101688908,79.88135452589884,Chinese Restaurant
1191,Mampe South,6.795304378306154,79.92655359207517,4,Jubilee Food Center,6.798656365043768,79.92653108425698,Fast Food Restaurant
1192,Mampe South,6.795304378306154,79.92655359207517,4,Fab,6.798285,79.928647,Bakery
1193,Mampe South,6.795304378306154,79.92655359207517,4,Perera and Sons,6.7981875265701595,79.92929024813468,Bakery
1194,Mampe South,6.795304378306154,79.92655359207517,4,Kamatha,6.793203830718994,79.92302703857422,Restaurant
1195,Thumbovila South,6.811032788251937,79.91589460396663,2,Burger Bar,6.812089,79.920221,Burger Joint
1196,Thumbovila South,6.811032788251937,79.91589460396663,2,Green Cottage,6.8136997,79.919495,Food Court
1197,Werahera North,6.830373230952305,79.90343644354859,2,Rajeshwari Bhawan,6.832988739013672,79.9064712524414,Indian Restaurant
1198,Werahera North,6.830373230952305,79.90343644354859,2,Sessammi,6.832671764116369,79.90680473281503,Restaurant
1199,Wathumulla,6.83308918637667,79.87068098728763,6,The Fab,6.833208814831785,79.86735322571174,Bakery
1200,Wathumulla,6.83308918637667,79.87068098728763,6,Big Bite,6.8350676304268125,79.86746196650999,Pakistani Restaurant
1201,Wathumulla,6.83308918637667,79.87068098728763,6,The Fab,6.836767299833372,79.87290867826415,Bakery
1202,Wathumulla,6.83308918637667,79.87068098728763,6,Five Star Bakers,6.831720338279641,79.87262769601195,Bakery
1203,Wathumulla,6.83308918637667,79.87068098728763,6,Elite Indian Restaurant,6.83085,79.86784,Indian Restaurant
1204,Wathumulla,6.83308918637667,79.87068098728763,6,Harpo's Pizza & Pasta,6.830391891332373,79.86795544624329,Italian Restaurant
1205,Polwatta,6.8600367295883045,79.93937253567216,1,Poranu Paan,6.8600784839353075,79.94354279310808,Bakery
1206,Thimbirigasyaya,6.897287403784388,79.869046241886,4,The Cafe,6.895469047018056,79.87071847673404,Diner
1207,Thimbirigasyaya,6.897287403784388,79.869046241886,4,Peri Peri Kukula,6.895576,79.866807,Restaurant
1208,Thimbirigasyaya,6.897287403784388,79.869046241886,4,SLIDA Cafe,6.899111976522216,79.8716044075128,Asian Restaurant
1209,Thimbirigasyaya,6.897287403784388,79.869046241886,4,Kamikaze,6.900344970058742,79.87043646346501,Japanese Restaurant
1210,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Upali's by Nawaloka,6.9126661200627035,79.86478701564197,Sri Lankan Restaurant
1211,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Taco Bell,6.911426934717864,79.867820070534,Taco Place
1212,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Flamingo House,6.911262084569769,79.87030700090472,Restaurant
1213,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Gerard Mendis Chocolatier,6.911246275129528,79.87028427041783,Café
1214,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Indian Summer,6.911526300756045,79.86839279826803,North Indian Restaurant
1215,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Caravan fresh,6.91326596584106,79.86479237786727,Breakfast Spot
1216,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Laksala Museum Gallery Café,6.9105362659281235,79.86187344943058,Café
1217,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Ponnusamy Chettinad Non-Veg,6.912058293039591,79.86576275106196,South Indian Restaurant
1218,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Quick Thai,6.9083789824683,79.86648664307994,Thai Restaurant
1219,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Sulthan Palace,6.914143005654937,79.86477629933472,Indian Restaurant
