,lat,long,nearByCount,distance_to_indian
183,6.831550278422267,79.94070307769087,0,3371.064235105746
184,6.831550278422267,79.94270307769087,0,3421.8750753807026
185,6.831550278422267,79.94470307769086,0,3485.9909389871814
186,6.831550278422267,79.94670307769086,0,3562.693568463042
187,6.831550278422267,79.94870307769085,0,3651.189797819967
188,6.831550278422267,79.95070307769085,0,3750.644912211463
189,6.831550278422267,79.95270307769084,0,3860.2119651826492
190,6.831550278422267,79.95470307769084,0,3979.0557190886047
191,6.831550278422267,79.95670307769083,0,4106.3708132484535
192,6.831550278422267,79.95870307769083,0,4241.394456659823
193,6.831550278422267,79.96070307769082,0,4383.414360843537
194,6.831550278422267,79.96270307769082,3,4531.772812208226
195,6.831550278422267,79.96470307769081,2,4685.867798479113
196,6.831550278422267,79.96670307769081,0,4845.152017108466
197,6.831550278422267,79.9687030776908,0,5009.130458836204
198,6.831550278422267,79.9707030776908,0,5177.357113339281
199,6.831550278422267,79.9727030776908,0,5349.431207622229
200,6.831550278422267,79.97470307769079,0,5524.9932716442545
201,6.831550278422267,79.97670307769079,0,5703.721232573334
202,6.831550278422267,79.97870307769078,0,5885.3266677921965
203,6.831550278422267,79.98070307769078,0,6069.551294358065
204,6.833550278422266,79.84670307769109,0,2355.3605028259026
205,6.833550278422266,79.84870307769108,0,2136.259892143572
206,6.833550278422266,79.85070307769108,0,1917.6110335027222
207,6.833550278422266,79.85270307769107,0,1699.588287019637
208,6.833550278422266,79.85470307769107,0,1482.4679205598243
209,6.833550278422266,79.85670307769107,0,1266.7140348808382
210,6.833550278422266,79.85870307769106,0,1053.1667851821094
211,6.833550278422266,79.86070307769106,1,843.5037814007125
212,6.833550278422266,79.86270307769105,2,641.5446217142108
213,6.833550278422266,79.86470307769105,1,457.60561038498753
214,6.833550278422266,79.86670307769104,2,323.9889014400923
215,6.833550278422266,79.86870307769104,2,313.4920133822747
216,6.833550278422266,79.87070307769103,0,435.11860136026576
217,6.833550278422266,79.87270307769103,1,614.915988279195
218,6.833550278422266,79.87470307769102,0,815.2653976622956
219,6.833550278422266,79.87670307769102,1,1024.1758565778646
220,6.833550278422266,79.87870307769101,1,1237.318561385957
221,6.833550278422266,79.88070307769101,0,1452.8319861825278
222,6.833550278422266,79.882703077691,0,1516.1980057120197
223,6.833550278422266,79.884703077691,0,1341.3190316897803
224,6.833550278422266,79.886703077691,0,1182.0141574905078
225,6.833550278422266,79.88870307769099,0,1045.4274550320645
226,6.833550278422266,79.89070307769099,0,941.498821273422
227,6.833550278422266,79.89270307769098,0,881.8513869610538
228,6.833550278422266,79.89470307769098,0,875.5821368746716
229,6.833550278422266,79.89670307769097,0,923.7784689232187
230,6.833550278422266,79.89870307769097,0,860.8900229179969
231,6.833550278422266,79.90070307769096,0,640.5964964042248
232,6.833550278422266,79.90270307769096,0,421.11542024766516
233,6.833550278422266,79.90470307769095,1,205.0722054759576
234,6.833550278422266,79.90670307769095,2,67.17967008359109
235,6.833550278422266,79.90870307769094,1,254.38886180832088
236,6.833550278422266,79.91070307769094,0,471.8647732945374
237,6.833550278422266,79.91270307769094,0,691.6220946905444
238,6.833550278422266,79.91470307769093,0,912.0131390322692
239,6.833550278422266,79.91670307769093,0,1132.668043155369
240,6.833550278422266,79.91870307769092,0,1353.4577616262482
241,6.833550278422266,79.92070307769092,0,1574.3255747527164
242,6.833550278422266,79.92270307769091,0,1795.2426589240426
243,6.833550278422266,79.9247030776909,0,2016.1928181066532
244,6.833550278422266,79.9267030776909,0,2237.1662525188945
245,6.833550278422266,79.9287030776909,0,2458.1566852569854
246,6.833550278422266,79.9307030776909,0,2679.1599100010235
247,6.833550278422266,79.93270307769089,0,2900.1730023646714
248,6.833550278422266,79.93470307769088,0,3121.1938661534664
249,6.833550278422266,79.93670307769088,0,3342.2209595926897
250,6.833550278422266,79.93870307769087,0,3553.4566209419318
251,6.833550278422266,79.94070307769087,0,3588.0996424194473
252,6.833550278422266,79.94270307769087,0,3635.8785136899655
253,6.833550278422266,79.94470307769086,0,3696.2838803393074
254,6.833550278422266,79.94670307769086,0,3768.708653790635
255,6.833550278422266,79.94870307769085,0,3852.47501557151
256,6.833550278422266,79.95070307769085,0,3946.8609057555122
257,6.833550278422266,79.95270307769084,0,4051.124128989506
258,6.833550278422266,79.95470307769084,0,4164.522882983347
259,6.833550278422266,79.95670307769083,0,4286.332163119515
260,6.833550278422266,79.95870307769083,0,4415.8560231927295
261,6.833550278422266,79.96070307769082,0,4552.436035552593
262,6.833550278422266,79.96270307769082,0,4695.45649892107
263,6.833550278422266,79.96470307769081,0,4844.347019355125
264,6.833550278422266,79.96670307769081,0,4998.583078212851
265,6.833550278422266,79.9687030776908,0,5157.685136843345
266,6.833550278422266,79.9707030776908,0,5321.21673933404
267,6.833550278422266,79.9727030776908,0,5488.781981298463
268,6.833550278422266,79.97470307769079,0,5660.022625799012
269,6.833550278422266,79.97670307769079,0,5834.615072643929
270,6.833550278422266,79.97870307769078,0,6012.267326250554
271,6.833550278422266,79.98070307769078,0,6192.716059504378
272,6.835550278422266,79.84670307769109,0,2393.474508333224
273,6.835550278422266,79.84870307769108,0,2178.2120052668674
274,6.835550278422266,79.85070307769108,0,1964.2395404099439
275,6.835550278422266,79.85270307769107,0,1752.0298281436937
276,6.835550278422266,79.85470307769107,0,1542.3106625121857
277,6.835550278422266,79.85670307769107,0,1336.2551983433784
278,6.835550278422266,79.85870307769106,0,1135.8590779311273
279,6.835550278422266,79.86070307769106,1,944.7305696152057
280,6.835550278422266,79.86270307769105,3,769.8038502410317
281,6.835550278422266,79.86470307769105,3,624.8377397075323
282,6.835550278422266,79.86670307769104,6,534.7789716531387
283,6.835550278422266,79.86870307769104,6,528.4855821365227
284,6.835550278422266,79.87070307769103,0,608.5619006924646
285,6.835550278422266,79.87270307769103,3,747.7568307044003
286,6.835550278422266,79.87470307769102,3,919.6059390809278
287,6.835550278422266,79.87670307769102,1,1109.0320116914222
288,6.835550278422266,79.87870307769101,2,1308.4231109041154
289,6.835550278422266,79.88070307769101,1,1513.8468171379097
290,6.835550278422266,79.882703077691,0,1400.8226319330513
291,6.835550278422266,79.884703077691,0,1209.3744151242197
292,6.835550278422266,79.886703077691,0,1029.8586655019137
293,6.835550278422266,79.88870307769099,0,869.696056678116
294,6.835550278422266,79.89070307769099,0,741.5345954431345
295,6.835550278422266,79.89270307769098,0,664.1655265244116
296,6.835550278422266,79.89470307769098,0,655.8186503588098
297,6.835550278422266,79.89670307769097,0,718.902165001956
298,6.835550278422266,79.89870307769097,0,837.4261213254333
299,6.835550278422266,79.90070307769096,0,697.6773007437126
300,6.835550278422266,79.90270307769096,1,503.7151083099943
301,6.835550278422266,79.90470307769095,1,344.1596792701316
302,6.835550278422266,79.90670307769095,0,284.43723290544995
303,6.835550278422266,79.90870307769094,0,375.63928737911056
304,6.835550278422266,79.91070307769094,0,546.8517981263002
305,6.835550278422266,79.91270307769094,0,744.8023792480562
306,6.835550278422266,79.91470307769093,0,952.9721713030034
307,6.835550278422266,79.91670307769093,0,1165.9000877174506
308,6.835550278422266,79.91870307769092,0,1381.3876175457847
309,6.835550278422266,79.92070307769092,0,1598.3998765585218
310,6.835550278422266,79.92270307769091,0,1816.390448373765
311,6.835550278422266,79.9247030776909,0,2035.0449716352434
312,6.835550278422266,79.9267030776909,0,2254.170244742309
313,6.835550278422266,79.9287030776909,0,2473.641168000465
314,6.835550278422266,79.9307030776909,1,2693.373246285296
315,6.835550278422266,79.93270307769089,0,2913.307388448139
316,6.835550278422266,79.93470307769088,0,3133.401046044718
317,6.835550278422266,79.93670307769088,0,3353.6228128824096
318,6.835550278422266,79.93870307769087,0,3573.9490072976405
319,6.835550278422266,79.94070307769087,0,3794.361438023155
320,6.835550278422266,79.94270307769087,0,3850.6931077039103
321,6.835550278422266,79.94470307769086,0,3907.7791045121944
322,6.835550278422266,79.94670307769086,0,3976.353314200897
323,6.835550278422266,79.94870307769085,0,4055.8330659425296
324,6.835550278422266,79.95070307769085,0,4145.591160252574
325,6.835550278422266,79.95270307769084,0,4244.975654447855
326,6.835550278422266,79.95470307769084,0,4353.327299370837
327,6.835550278422266,79.95670307769083,0,4469.994057460494
328,6.835550278422266,79.95870307769083,0,4594.34252115431
329,6.835550278422266,79.96070307769082,0,4725.76634624414
330,6.835550278422266,79.96270307769082,0,4863.692007778784
331,6.835550278422266,79.96470307769081,0,5007.582287229594
332,6.835550278422266,79.96670307769081,0,5156.9379296056795
333,6.835550278422266,79.9687030776908,0,5311.297890891932
334,6.835550278422266,79.9707030776908,0,5470.2385497626665
335,6.835550278422266,79.9727030776908,0,5633.3721984552785
336,6.835550278422266,79.97470307769079,0,5800.345066529571
337,6.835550278422266,79.97670307769079,0,5970.835074320805
338,6.835550278422266,79.97870307769078,0,6144.549463391452
339,6.835550278422266,79.98070307769078,0,6321.222410321821
340,6.837550278422266,79.84670307769109,0,2451.0321411112845
341,6.837550278422266,79.84870307769108,0,2241.3054153202893
342,6.837550278422266,79.85070307769108,0,2033.9820748620846
343,6.837550278422266,79.85270307769107,0,1829.8792050655632
344,6.837550278422266,79.85470307769107,0,1630.2068695596454
345,6.837550278422266,79.85670307769107,0,1436.8133762483928
346,6.837550278422266,79.85870307769106,0,1252.6103252643222
347,6.837550278422266,79.86070307769106,0,1082.3004591815968
348,6.837550278422266,79.86270307769105,5,933.51896024242
349,6.837550278422266,79.86470307769105,3,818.0970129065985
350,6.837550278422266,79.86670307769104,6,751.5647038873486
351,6.837550278422266,79.86870307769104,6,747.0997215527486
352,6.837550278422266,79.87070307769103,1,805.734566697679
353,6.837550278422266,79.87270307769103,3,915.4234529481248
354,6.837550278422266,79.87470307769102,4,1060.4403390342675
355,6.837550278422266,79.87670307769102,1,1228.3358804888587
356,6.837550278422266,79.87870307769101,1,1410.966358966957
357,6.837550278422266,79.88070307769101,1,1523.4985795447988
358,6.837550278422266,79.882703077691,1,1312.856759505029
359,6.837550278422266,79.884703077691,2,1106.2899162396166
360,6.837550278422266,79.886703077691,3,906.5878033985002
361,6.837550278422266,79.88870307769099,1,719.4894512590687
362,6.837550278422266,79.89070307769099,0,557.8245731307045
363,6.837550278422266,79.89270307769098,0,449.9010969312607
364,6.837550278422266,79.89470307769098,0,437.48519788703186
365,6.837550278422266,79.89670307769097,0,527.3662469660283
366,6.837550278422266,79.89870307769097,0,680.1298238019947
367,6.837550278422266,79.90070307769096,0,813.0095738044673
368,6.837550278422266,79.90270307769096,2,654.1871521618731
369,6.837550278422266,79.90470307769095,2,540.9975664141597
370,6.837550278422266,79.90670307769095,0,505.11105465799733
371,6.837550278422266,79.90870307769094,0,561.5489845678467
372,6.837550278422266,79.91070307769094,0,687.9524841582988
373,6.837550278422266,79.91270307769094,0,853.7922772585117
374,6.837550278422266,79.91470307769093,0,1040.3774117126427
375,6.837550278422266,79.91670307769093,0,1238.365995472456
376,6.837550278422266,79.91870307769092,0,1443.0719983848505
377,6.837550278422266,79.92070307769092,0,1652.0001574241314
378,6.837550278422266,79.92270307769091,0,1863.7310754390753
379,6.837550278422266,79.9247030776909,0,2077.4079514587875
380,6.837550278422266,79.9267030776909,0,2292.4867166033387
381,6.837550278422266,79.9287030776909,1,2508.6068182549698
382,6.837550278422266,79.9307030776909,1,2725.5205493881476
383,6.837550278422266,79.93270307769089,1,2943.052435044729
384,6.837550278422266,79.93470307769088,0,3161.0748614059908
385,6.837550278422266,79.93670307769088,0,3379.4928905236075
386,6.837550278422266,79.93870307769087,0,3598.234482139513
387,6.837550278422266,79.94070307769087,0,3817.2440128260464
388,6.837550278422266,79.94270307769087,0,4036.4778696359203
389,6.837550278422266,79.94470307769086,0,4120.291478507973
390,6.837550278422266,79.94670307769086,0,4185.385020965348
391,6.837550278422266,79.94870307769085,0,4260.967179366058
392,6.837550278422266,79.95070307769085,1,4346.490821065053
393,6.837550278422266,79.95270307769084,1,4441.381680919424
394,6.837550278422266,79.95470307769084,0,4545.053095139127
395,6.837550278422266,79.95670307769083,0,4656.918687680735
396,6.837550278422266,79.95870307769083,0,4776.402758739473
397,6.837550278422266,79.96070307769082,0,4902.948356620456
398,6.837550278422266,79.96270307769082,0,5036.023181601723
399,6.837550278422266,79.96470307769081,0,5175.123574128795
400,6.837550278422266,79.96670307769081,0,5319.776889426365
401,6.837550278422266,79.9687030776908,0,5469.542569806343
402,6.837550278422266,79.9707030776908,0,5598.499033911395
403,6.837550278422266,79.9727030776908,0,5729.021200007304
404,6.837550278422266,79.97470307769079,2,5864.973002522612
405,6.837550278422266,79.97670307769079,4,6005.985736183932
406,6.837550278422266,79.97870307769078,1,6151.71138293024
407,6.837550278422266,79.98070307769078,0,6301.823001892458
408,6.839550278422266,79.84670307769109,0,2526.7049940102406
409,6.839550278422266,79.84870307769108,0,2323.818759212329
410,6.839550278422266,79.85070307769108,0,2124.563584928361
411,6.839550278422266,79.85270307769107,0,1930.0643846713976
412,6.839550278422266,79.85470307769107,0,1741.9150189957927
413,6.839550278422266,79.85670307769107,0,1562.411162176478
414,6.839550278422266,79.85870307769106,0,1394.8944934503095
415,6.839550278422266,79.86070307769106,0,1244.2162022356117
416,6.839550278422266,79.86270307769105,8,1117.210172636864
417,6.839550278422266,79.86470307769105,4,1005.6169270544862
418,6.839550278422266,79.86670307769104,4,932.5211529447864
419,6.839550278422266,79.86870307769104,6,908.6604762228949
420,6.839550278422266,79.87070307769103,3,937.8005571880043
421,6.839550278422266,79.87270307769103,0,1015.388483647548
422,6.839550278422266,79.87470307769102,1,1131.5014467663993
423,6.839550278422266,79.87670307769102,1,1275.6626274168093
424,6.839550278422266,79.87870307769101,0,1439.4695611853451
425,6.839550278422266,79.88070307769101,0,1476.5417221922635
426,6.839550278422266,79.882703077691,1,1258.063150786213
427,6.839550278422266,79.884703077691,3,1040.677412813043
428,6.839550278422266,79.886703077691,4,825.2485782491545
429,6.839550278422266,79.88870307769099,1,613.8404568472364
430,6.839550278422266,79.89070307769099,0,412.67923284750907
431,6.839550278422266,79.89270307769098,2,248.0873720906151
432,6.839550278422266,79.89470307769098,4,224.78810325520948
433,6.839550278422266,79.89670307769097,0,370.47427811787827
434,6.839550278422266,79.89870307769097,1,567.196475953389
435,6.839550278422266,79.90070307769096,3,644.0200933702206
436,6.839550278422266,79.90270307769096,3,765.9983922088392
437,6.839550278422266,79.90470307769095,2,751.4998868117492
438,6.839550278422266,79.90670307769095,0,726.0930013601221
439,6.839550278422266,79.90870307769094,0,766.4273487284869
440,6.839550278422266,79.91070307769094,0,863.337467413131
441,6.839550278422266,79.91270307769094,0,1000.5164425959218
442,6.839550278422266,79.91470307769093,0,1163.8108044995683
443,6.839550278422266,79.91670307769093,0,1343.7331926128224
444,6.839550278422266,79.91870307769092,0,1534.4455235272212
445,6.839550278422266,79.92070307769092,2,1732.3879773000597
446,6.839550278422266,79.92270307769091,2,1935.3433831183256
447,6.839550278422266,79.9247030776909,0,2141.887201679767
448,6.839550278422266,79.9267030776909,1,2351.0738878849165
449,6.839550278422266,79.9287030776909,1,2562.2562196812946
450,6.839550278422266,79.9307030776909,2,2774.978614638239
451,6.839550278422266,79.93270307769089,0,2988.9122696191503
452,6.839550278422266,79.93470307769088,0,3203.814549350089
453,6.839550278422266,79.93670307769088,0,3419.5028359573266
454,6.839550278422266,79.93870307769087,0,3635.837247585212
455,6.839550278422266,79.94070307769087,0,3852.708943589959
456,6.839550278422266,79.94270307769087,0,4070.0320372647357
457,6.839550278422266,79.94470307769086,0,4287.737892170066
458,6.839550278422266,79.94670307769086,0,4387.665723240092
459,6.839550278422266,79.94870307769085,0,4422.3657139436955
460,6.839550278422266,79.95070307769085,1,4467.746416547642
461,6.839550278422266,79.95270307769084,1,4523.486388065809
462,6.839550278422266,79.95470307769084,0,4589.208176710519
463,6.839550278422266,79.95670307769083,0,4664.489875760431
464,6.839550278422266,79.95870307769083,0,4748.876860759341
465,6.839550278422266,79.96070307769082,0,4841.893080390642
466,6.839550278422266,79.96270307769082,1,4943.05141495435
467,6.839550278422266,79.96470307769081,2,5051.862775797385
468,6.839550278422266,79.96670307769081,1,5167.843771413174
469,6.839550278422266,79.9687030776908,0,5290.522895857615
470,6.839550278422266,79.9707030776908,0,5419.44529477428
471,6.839550278422266,79.9727030776908,1,5554.17623235635
472,6.839550278422266,79.97470307769079,5,5694.3034220740865
473,6.839550278422266,79.97670307769079,6,5839.438400285757
474,6.839550278422266,79.97870307769078,1,5989.217121152665
475,6.839550278422266,79.98070307769078,0,6143.299939229529
476,6.8415502784222655,79.84670307769109,0,2431.254172544076
477,6.8415502784222655,79.84870307769108,0,2302.164897078912
478,6.8415502784222655,79.85070307769108,0,2094.4194991258496
479,6.8415502784222655,79.85270307769107,0,1886.9980726336034
480,6.8415502784222655,79.85470307769107,0,1683.0531396287288
481,6.8415502784222655,79.85670307769107,0,1484.0186900471535
482,6.8415502784222655,79.85870307769106,0,1292.1658294953934
483,6.8415502784222655,79.86070307769106,3,1111.2205210228153
484,6.8415502784222655,79.86270307769105,5,947.4529110720707
485,6.8415502784222655,79.86470307769105,6,811.3325138256728
486,6.8415502784222655,79.86670307769104,7,718.7428846390814
487,6.8415502784222655,79.86870307769104,6,687.5024926429248
488,6.8415502784222655,79.87070307769103,2,725.5794081306633
489,6.8415502784222655,79.87270307769103,0,823.4128579011863
490,6.8415502784222655,79.87470307769102,0,962.9586951420144
491,6.8415502784222655,79.87670307769102,0,1128.8523461800166
